filename,state,condition,truth,prediction,plate_confidence,decision,segmentation_ok,plate_correct,char_total,char_correct
california_0014_low_contrast.png,california,low_contrast,HUI3961,HU13gS1,0.37979134917259216,MANUAL-ENTRY,True,False,7,4
california_0015_rotated.png,california,rotated,9NXI215,gNx1215,0.5465173721313477,MANUAL-ENTRY,True,False,7,4
california_0016_clean.png,california,clean,9UBX380,gUBx380,0.5576232671737671,MANUAL-ENTRY,True,False,7,5
california_0017_light_blur.png,california,light_blur,6YIV041,SY1VO41,0.4519243836402893,MANUAL-ENTRY,True,False,7,4
california_0018_low_contrast.png,california,low_contrast,1CPB303,1CPB303,0.5455317497253418,MANUAL-ENTRY,True,True,7,7
california_0019_rotated.png,california,rotated,VKZ9234,VKZg234,0.5417583584785461,MANUAL-ENTRY,True,False,7,6
california_0020_clean.png,california,clean,CSC2841,CSC2841,0.5450264811515808,MANUAL-ENTRY,True,True,7,7
california_0021_light_blur.png,california,light_blur,TRK1724,TRK1724,0.5646979212760925,MANUAL-ENTRY,True,True,7,7
california_0022_low_contrast.png,california,low_contrast,5ZCX315,5ZCx315,0.5484380125999451,MANUAL-ENTRY,True,False,7,6
california_0023_rotated.png,california,rotated,QRX1161,Q11S1,0.5551020503044128,MANUAL-ENTRY,False,False,0,0
california_0024_clean.png,california,clean,OCX3432,0Cx3432,0.5382606387138367,MANUAL-ENTRY,True,False,7,5
texas_0000_clean.png,texas,clean,RIF4560,R1F45S0,0.323792427778244,MANUAL-ENTRY,True,False,7,5
texas_0001_light_blur.png,texas,light_blur,JZM0568,JZMO568,0.3567209243774414,MANUAL-ENTRY,True,False,7,6
texas_0002_low_contrast.png,texas,low_contrast,X5O4696,x504SgS,0.3658328950405121,MANUAL-ENTRY,True,False,7,2
texas_0003_rotated.png,texas,rotated,F6F2822,FSF2822,0.3658408224582672,MANUAL-ENTRY,True,False,7,6
texas_0004_clean.png,texas,clean,N0U1444,N0U1444,0.5546805262565613,MANUAL-ENTRY,True,True,7,7
texas_0005_light_blur.png,texas,light_blur,FAU7151,FAU7151,0.8045005798339844,HUMAN-REVIEW,True,True,7,7
texas_0006_low_contrast.png,texas,low_contrast,VQY3350,VQY3350,0.4647848606109619,MANUAL-ENTRY,True,True,7,7
texas_0007_rotated.png,texas,rotated,K2B3447,K2B37,0.6309998035430908,MANUAL-ENTRY,False,False,0,0
texas_0008_clean.png,texas,clean,Z9H9933,ZgHgg33,0.5498833060264587,MANUAL-ENTRY,True,False,7,4
texas_0009_light_blur.png,texas,light_blur,NXL1460,NxL146O,0.2657794952392578,MANUAL-ENTRY,True,False,7,5
texas_0010_low_contrast.png,texas,low_contrast,JTK6121,JTKS121,0.37086257338523865,MANUAL-ENTRY,True,False,7,6
texas_0011_rotated.png,texas,rotated,PNM5122,PNM5122,0.8147612810134888,HUMAN-REVIEW,True,True,7,7
texas_0012_clean.png,texas,clean,NYU2792,NYU27g2,0.41124972701072693,MANUAL-ENTRY,True,False,7,6
texas_0013_light_blur.png,texas,light_blur,Q4J6634,Q6634,0.2657794952392578,MANUAL-ENTRY,False,False,0,0
texas_0014_low_contrast.png,texas,low_contrast,X0K7121,x0K7121,0.5471361875534058,MANUAL-ENTRY,True,False,7,6
texas_0015_rotated.png,texas,rotated,EAK8695,EAK8Sg5,0.2964928150177002,MANUAL-ENTRY,True,False,7,5
texas_0016_clean.png,texas,clean,Y4I2182,Y412182,0.4687156081199646,MANUAL-ENTRY,True,False,7,6
texas_0017_light_blur.png,texas,light_blur,CJT1189,cJT118g,0.4874187409877777,MANUAL-ENTRY,True,False,7,5
texas_0018_low_contrast.png,texas,low_contrast,AFP3008,AFP3008,0.5556949973106384,MANUAL-ENTRY,True,True,7,7
texas_0019_rotated.png,texas,rotated,VRN9484,VRNg484,0.5793734192848206,MANUAL-ENTRY,True,False,7,6
texas_0020_clean.png,texas,clean,Z5Z9428,Z5Zg428,0.5417964458465576,MANUAL-ENTRY,True,False,7,6
texas_0021_light_blur.png,texas,light_blur,J3M1995,J3M1gg5,0.5395353436470032,MANUAL-ENTRY,True,False,7,5
texas_0022_low_contrast.png,texas,low_contrast,DWG0096,DG00gS,0.40705233812332153,MANUAL-ENTRY,False,False,0,0
texas_0023_rotated.png,texas,rotated,TNW4966,TNw49SS,0.3370320498943329,MANUAL-ENTRY,True,False,7,4
texas_0024_clean.png,texas,clean,N7W7462,N774S2,0.36413663625717163,MANUAL-ENTRY,False,False,0,0
new_york_0000_clean.png,new_york,clean,AQU9876,AQUg87S,0.3312835693359375,MANUAL-ENTRY,True,False,7,5
new_york_0001_light_blur.png,new_york,light_blur,XLH7092,xLH70g2,0.45349007844924927,MANUAL-ENTRY,True,False,7,5
new_york_0002_low_contrast.png,new_york,low_contrast,CRM7740,CRM7740,0.5374628901481628,MANUAL-ENTRY,True,True,7,7
new_york_0003_rotated.png,new_york,rotated,TCN1746,TCN174S,0.3422740697860718,MANUAL-ENTRY,True,False,7,6
new_york_0004_clean.png,new_york,clean,WQN5237,QN5237,0.9674314856529236,AUTO-ACCEPT,False,False,0,0
new_york_0005_light_blur.png,new_york,light_blur,DEX1E4,DEx1E4,0.633857786655426,MANUAL-ENTRY,True,False,6,5
new_york_0006_low_contrast.png,new_york,low_contrast,RNZ1993,RNZ1gg3,0.5519349575042725,MANUAL-ENTRY,True,False,7,5
new_york_0007_rotated.png,new_york,rotated,MFM5496,MFM549S,0.547400176525116,MANUAL-ENTRY,True,False,7,6
new_york_0008_clean.png,new_york,clean,FRG8963,FRG8gS3,0.3287314176559448,MANUAL-ENTRY,True,False,7,5
new_york_0009_light_blur.png,new_york,light_blur,BHI4442,BH12,0.6040902137756348,MANUAL-ENTRY,False,False,0,0
new_york_0010_low_contrast.png,new_york,low_contrast,FRL7K9,FRL7Kg,0.5558707118034363,MANUAL-ENTRY,True,False,6,5
new_york_0011_rotated.png,new_york,rotated,SFF8849,SFF884g,0.5435848236083984,MANUAL-ENTRY,True,False,7,6
new_york_0012_clean.png,new_york,clean,ILW5985,1L5g85,0.5668507218360901,MANUAL-ENTRY,False,False,0,0
new_york_0013_light_blur.png,new_york,light_blur,INN0012,1NNOO12,0.46227049827575684,MANUAL-ENTRY,True,False,7,4
new_york_0014_low_contrast.png,new_york,low_contrast,PEY7903,PEY7g03,0.4316795766353607,MANUAL-ENTRY,True,False,7,6
new_york_0015_rotated.png,new_york,rotated,KGX8676,KGx8S7S,0.29261618852615356,MANUAL-ENTRY,True,False,7,4
new_york_0016_clean.png,new_york,clean,KJK0369,KJK03Sg,0.37383702397346497,MANUAL-ENTRY,True,False,7,5
new_york_0017_light_blur.png,new_york,light_blur,BXY1933,BxY1g33,0.5488114953041077,MANUAL-ENTRY,True,False,7,5
new_york_0018_low_contrast.png,new_york,low_contrast,QUQ6K3,QUQSK3,0.37979134917259216,MANUAL-ENTRY,True,False,6,5
new_york_0019_rotated.png,new_york,rotated,SCE3753,SCE3753,0.5496252179145813,MANUAL-ENTRY,True,True,7,7
new_york_0020_clean.png,new_york,clean,GOB3424,G0B3424,0.5992159247398376,MANUAL-ENTRY,True,False,7,6
new_york_0021_light_blur.png,new_york,light_blur,IAT8S1,1AT8S1,0.6040902137756348,MANUAL-ENTRY,True,False,6,5
new_york_0022_low_contrast.png,new_york,low_contrast,IWK2M0,1K2M0,0.5594231486320496,MANUAL-ENTRY,False,False,0,0
new_york_0023_rotated.png,new_york,rotated,JVB5166,jVB5166,0.3232554793357849,MANUAL-ENTRY,True,False,7,6
new_york_0024_clean.png,new_york,clean,LQT6F6,LQTSFS,0.4039643704891205,MANUAL-ENTRY,True,False,6,4
